molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
"ligprep_1.sdf:6",10,2,1,0,2,21,0,-2,607.754,3.609,1007.977,399.191,375.774,233.013,0.000,1914.665,10.250,12.000,0.0068045,0.0381147,0.7397916,59.212,23.065,41.861,32.027,-0.074,-1.287,-3.493,-5.557,0.070,-4.483,0.050,-9.733,8.367,0.822,13,-0.810,1,0.000,0.000,47.849,247.657,13,3,17,0,17,0,44,2,0.000
"ligprep_1.sdf:6",8,2,1,0,2,21,0,-2,607.754,5.479,992.759,417.112,356.463,219.183,0.000,1914.318,10.250,12.000,0.0156829,0.0386990,0.7510418,59.066,22.671,41.888,31.081,0.067,-1.363,-3.493,-5.309,0.126,-4.118,0.080,-9.426,8.168,1.025,13,-0.786,1,0.000,0.000,38.608,244.976,13,3,17,0,17,0,44,2,0.000
"ligprep_1.sdf:6",10,2,1,0,2,21,0,-2,607.754,3.610,1007.835,399.178,375.774,232.882,0.000,1914.512,10.250,12.000,0.0068063,0.0381201,0.7398567,59.205,23.062,41.859,32.025,-0.075,-1.285,-3.493,-5.556,0.070,-4.482,0.050,-9.734,8.367,0.822,13,-0.810,1,0.000,0.000,47.846,247.651,13,3,17,0,17,0,44,2,0.000
"ligprep_1.sdf:6",8,2,1,0,2,21,0,-2,607.754,5.478,992.758,417.112,356.463,219.183,0.000,1914.318,10.250,12.000,0.0156772,0.0386990,0.7510419,59.066,22.671,41.888,31.081,0.067,-1.363,-3.493,-5.309,0.126,-4.118,0.080,-9.426,8.168,1.025,13,-0.786,1,0.000,0.000,38.608,244.976,13,3,17,0,17,0,44,2,0.000
"ligprep_1.sdf:7",2,0,1,1,1,9,0,-2,410.432,7.122,723.745,139.150,335.404,249.192,0.000,1283.462,5.000,10.000,0.0395211,0.0308958,0.7891656,41.811,15.473,27.781,22.606,0.530,-3.425,-3.651,-2.950,1.013,-3.569,0.620,-8.022,8.445,0.769,8,-0.780,1,17.193,0.000,26.772,196.602,10,1,15,0,15,1,30,2,0.000
"ligprep_1.sdf:7",2,0,1,1,1,9,0,-2,410.432,3.590,719.948,150.034,335.342,234.572,0.000,1277.628,5.000,10.000,0.0100854,0.0310587,0.7909212,41.438,15.308,27.229,22.402,0.482,-3.412,-3.651,-2.852,1.039,-3.553,0.621,-8.072,8.483,0.817,8,-0.790,1,17.108,0.000,25.489,196.106,10,1,15,0,15,1,30,2,0.000
"ligprep_1.sdf:7",2,0,1,1,1,9,0,-2,410.432,7.751,724.482,138.509,336.639,249.334,0.000,1284.041,5.000,10.000,0.0467881,0.0308644,0.7885995,41.836,15.490,27.893,22.587,0.524,-3.449,-3.651,-2.960,0.994,-3.588,0.603,-8.044,8.472,0.804,8,-0.780,1,17.006,0.000,26.368,196.791,10,1,15,0,15,1,30,2,0.000
"ligprep_1.sdf:7",0,0,1,1,1,9,0,-2,410.432,7.271,632.114,154.236,288.136,189.742,0.000,1197.399,5.000,10.000,0.0441551,0.0353744,0.8627043,37.799,13.869,26.378,21.288,0.425,-2.303,-3.651,-1.477,3.119,-2.560,1.893,-7.360,8.292,0.570,8,-0.835,2,25.316,0.000,21.743,191.909,10,1,15,0,15,1,30,2,0.000
"ligprep_1.sdf:7",2,0,1,1,1,9,0,-2,410.432,7.122,723.745,139.150,335.404,249.192,0.000,1283.462,5.000,10.000,0.0395211,0.0308958,0.7891656,41.811,15.473,27.781,22.606,0.530,-3.425,-3.651,-2.950,1.013,-3.569,0.620,-8.022,8.445,0.769,8,-0.780,1,17.193,0.000,26.772,196.602,10,1,15,0,15,1,30,2,0.000
"ligprep_1.sdf:7",2,0,1,1,1,9,0,-2,410.432,3.590,719.948,150.034,335.342,234.572,0.000,1277.628,5.000,10.000,0.0100854,0.0310587,0.7909212,41.438,15.308,27.229,22.402,0.482,-3.412,-3.651,-2.852,1.039,-3.553,0.621,-8.072,8.483,0.817,8,-0.790,1,17.108,0.000,25.489,196.106,10,1,15,0,15,1,30,2,0.000
"ligprep_1.sdf:7",2,0,1,1,1,9,0,-2,410.432,7.751,724.482,138.509,336.639,249.334,0.000,1284.041,5.000,10.000,0.0467881,0.0308644,0.7885995,41.836,15.490,27.893,22.587,0.524,-3.449,-3.651,-2.960,0.994,-3.588,0.603,-8.044,8.472,0.804,8,-0.780,1,17.006,0.000,26.368,196.791,10,1,15,0,15,1,30,2,0.000
"ligprep_1.sdf:7",0,0,1,1,1,9,0,-2,410.432,7.271,632.114,154.236,288.136,189.742,0.000,1197.399,5.000,10.000,0.0441551,0.0353744,0.8627043,37.799,13.869,26.378,21.288,0.425,-2.303,-3.651,-1.477,3.119,-2.560,1.893,-7.360,8.292,0.570,8,-0.835,2,25.316,0.000,21.743,191.909,10,1,15,0,15,1,30,2,0.000
"ligprep_1.sdf:8",0,1,0,0,0,9,0,-2,408.434,5.380,769.340,205.158,134.383,398.585,31.214,1314.922,3.000,8.500,0.0220118,0.0191365,0.7544787,44.497,14.914,24.004,15.988,2.812,-4.505,-4.221,-8.132,131.356,-1.078,90.442,-3.791,8.780,0.436,6,0.055,3,81.327,31.214,0.000,115.150,8,0,20,0,20,0,30,0,0.002
"ligprep_1.sdf:8",0,1,0,0,0,9,0,0,408.434,11.740,621.919,204.456,78.703,300.001,38.759,1188.583,3.000,8.500,0.1159653,0.0236726,0.8725380,38.499,12.402,23.253,14.586,2.488,-2.198,-4.221,-5.751,443.055,-0.174,370.180,-3.112,8.366,0.871,6,-0.115,3,88.879,38.759,0.000,105.345,8,0,20,0,20,0,30,0,2.003
"ligprep_1.sdf:8",0,1,0,0,0,9,0,-2,408.434,5.380,769.340,205.158,134.383,398.585,31.214,1314.922,3.000,8.500,0.0220118,0.0191365,0.7544787,44.497,14.914,24.004,15.988,2.812,-4.505,-4.221,-8.132,131.356,-1.078,90.442,-3.791,8.780,0.436,6,0.055,3,81.327,31.214,0.000,115.150,8,0,20,0,20,0,30,0,0.002
"ligprep_1.sdf:8",0,1,0,0,0,9,0,0,408.434,11.740,621.919,204.456,78.703,300.001,38.759,1188.583,3.000,8.500,0.1159653,0.0236726,0.8725380,38.499,12.402,23.253,14.586,2.488,-2.198,-4.221,-5.751,443.055,-0.174,370.180,-3.112,8.366,0.871,6,-0.115,3,88.879,38.759,0.000,105.345,8,0,20,0,20,0,30,0,2.003
"ligprep_1.sdf:9",2,1,0,0,0,8,1,-1,578.431,6.638,874.232,287.288,163.493,224.722,198.729,1579.709,5.000,8.200,0.0278961,0.0209736,0.7503368,54.075,16.889,30.963,18.169,4.401,-6.923,-7.303,-7.370,69.566,-0.968,376.389,-5.036,8.875,1.030,6,0.656,1,72.733,121.401,0.000,114.942,7,1,24,0,24,6,37,1,0.000
"ligprep_1.sdf:10",1,1,0,1,1,4,0,-1,642.596,7.199,857.055,396.152,141.503,170.245,149.155,1727.347,3.000,8.000,0.0300067,0.0161675,0.8123493,62.032,17.838,30.856,16.024,3.764,-7.822,-8.047,-2.925,24.078,-0.343,97.557,-5.206,8.849,0.633,4,0.987,1,60.754,11.847,9.158,106.155,7,1,32,0,32,17,44,1,0.000
"ligprep_1.sdf:10",1,1,0,1,1,4,0,-1,642.596,4.939,861.692,399.409,147.025,163.581,151.676,1731.024,3.000,8.000,0.0140939,0.0160805,0.8091238,62.115,17.877,30.681,16.063,3.748,-7.896,-8.047,-2.945,21.159,-0.404,88.405,-5.331,8.827,0.471,4,0.994,1,59.654,13.592,9.633,109.503,7,1,32,0,32,17,44,2,0.000
"ligprep_1.sdf:10",1,1,0,1,1,4,0,-1,642.596,4.691,849.619,386.034,145.139,167.617,150.829,1733.603,3.000,8.000,0.0126925,0.0163090,0.8214361,62.257,17.851,30.770,16.362,3.789,-7.546,-8.047,-2.765,20.401,-0.343,91.446,-5.283,8.929,0.326,4,1.011,1,59.613,11.767,13.869,106.552,7,1,32,0,32,17,44,2,0.000
"ligprep_1.sdf:10",1,1,0,1,1,4,0,-1,642.596,4.939,861.692,399.409,147.025,163.581,151.676,1731.024,3.000,8.000,0.0140939,0.0160805,0.8091238,62.115,17.877,30.681,16.063,3.748,-7.896,-8.047,-2.945,21.159,-0.404,88.405,-5.331,8.827,0.471,4,0.994,1,59.654,13.592,9.633,109.503,7,1,32,0,32,17,44,2,0.000
"ligprep_1.sdf:10",1,1,0,1,1,4,0,-1,642.596,7.199,857.055,396.152,141.503,170.245,149.155,1727.347,3.000,8.000,0.0300067,0.0161675,0.8123493,62.032,17.838,30.856,16.024,3.764,-7.822,-8.047,-2.925,24.078,-0.343,97.557,-5.206,8.849,0.633,4,0.987,1,60.754,11.847,9.158,106.155,7,1,32,0,32,17,44,1,0.000
"ligprep_1.sdf:10",1,1,0,1,1,4,0,-1,642.596,4.691,849.619,386.034,145.139,167.617,150.829,1733.603,3.000,8.000,0.0126925,0.0163090,0.8214361,62.257,17.851,30.770,16.362,3.789,-7.546,-8.047,-2.765,20.401,-0.343,91.446,-5.283,8.929,0.326,4,1.011,1,59.613,11.767,13.869,106.552,7,1,32,0,32,17,44,2,0.000
"ligprep_1.sdf:10",1,1,0,1,1,4,0,-1,642.596,7.199,857.055,396.152,141.503,170.245,149.155,1727.347,3.000,8.000,0.0300067,0.0161675,0.8123493,62.032,17.838,30.856,16.024,3.764,-7.822,-8.047,-2.925,24.078,-0.343,97.557,-5.206,8.849,0.633,4,0.987,1,60.754,11.847,9.158,106.155,7,1,32,0,32,17,44,1,0.000
"ligprep_1.sdf:10",1,1,0,1,1,4,0,-1,642.596,4.939,861.692,399.409,147.025,163.581,151.676,1731.024,3.000,8.000,0.0140939,0.0160805,0.8091238,62.115,17.877,30.681,16.063,3.748,-7.896,-8.047,-2.945,21.159,-0.404,88.405,-5.331,8.827,0.471,4,0.994,1,59.654,13.592,9.633,109.503,7,1,32,0,32,17,44,2,0.000
"ligprep_1.sdf:10",1,1,0,1,1,4,0,-1,642.596,4.691,849.619,386.034,145.139,167.617,150.829,1733.603,3.000,8.000,0.0126925,0.0163090,0.8214361,62.257,17.851,30.770,16.362,3.789,-7.546,-8.047,-2.765,20.401,-0.343,91.446,-5.283,8.929,0.326,4,1.011,1,59.613,11.767,13.869,106.552,7,1,32,0,32,17,44,2,0.000
"ligprep_1.sdf:11",0,1,0,0,0,2,0,1,427.508,6.951,784.412,324.560,103.074,356.777,0.000,1388.145,1.000,8.500,0.0348105,0.0108361,0.7672039,51.523,14.785,23.671,14.131,3.570,-5.768,-4.802,-7.727,260.224,-0.326,127.729,-4.033,8.570,1.085,3,0.574,3,91.079,0.000,0.000,83.493,8,0,27,0,27,4,32,1,0.000
"ligprep_1.sdf:11",0,1,0,0,0,2,0,1,427.508,7.470,794.335,324.492,108.005,361.838,0.000,1394.747,1.000,8.500,0.0400113,0.0107008,0.7600194,51.835,14.963,23.849,14.223,3.579,-5.942,-4.802,-7.867,233.662,-0.405,113.697,-4.106,8.561,1.076,3,0.588,3,90.294,0.000,0.000,85.360,8,0,27,0,27,4,32,1,0.000
"ligprep_1.sdf:11",0,1,0,0,0,2,0,1,427.508,6.951,784.412,324.560,103.074,356.777,0.000,1388.145,1.000,8.500,0.0348105,0.0108361,0.7672039,51.523,14.785,23.671,14.131,3.570,-5.768,-4.802,-7.727,260.224,-0.326,127.729,-4.033,8.570,1.085,3,0.574,3,91.079,0.000,0.000,83.493,8,0,27,0,27,4,32,1,0.000
"ligprep_1.sdf:11",0,1,0,0,0,2,0,1,427.508,7.470,794.335,324.492,108.005,361.838,0.000,1394.747,1.000,8.500,0.0400113,0.0107008,0.7600194,51.835,14.963,23.849,14.223,3.579,-5.942,-4.802,-7.867,233.662,-0.405,113.697,-4.106,8.561,1.076,3,0.588,3,90.294,0.000,0.000,85.360,8,0,27,0,27,4,32,1,0.000
"ligprep_1.sdf:12",0,1,0,0,1,12,0,1,459.628,4.278,735.176,585.155,73.269,76.752,0.000,1477.645,2.000,7.750,0.0123865,0.0149082,0.8534030,46.009,13.307,21.983,12.157,3.653,-2.830,-4.119,-3.622,324.810,-0.432,258.105,-3.510,9.079,0.138,6,0.280,3,93.286,0.000,23.412,86.349,7,0,12,0,12,5,33,0,0.210
"ligprep_1.sdf:12",0,1,0,0,1,12,0,1,459.628,3.803,755.757,604.454,69.774,81.529,0.000,1505.036,2.000,7.750,0.0096078,0.0145022,0.8403895,47.151,13.578,22.292,11.987,3.843,-3.282,-4.119,-3.855,370.977,-0.420,280.294,-3.429,9.062,0.117,6,0.342,3,95.435,0.000,20.325,87.451,7,0,12,0,12,5,33,0,0.090
"ligprep_1.sdf:13",0,1,0,0,0,5,0,1,321.763,8.176,556.009,237.630,99.426,158.244,60.708,963.319,1.000,8.450,0.0693907,0.0151976,0.8483917,30.699,9.615,16.905,11.516,1.041,-1.678,-2.077,-5.466,281.800,-0.111,299.393,-4.377,8.691,1.612,4,-0.584,3,76.888,0.000,0.000,80.396,6,0,16,0,16,4,22,0,0.284
"ligprep_1.sdf:13",0,1,0,0,0,5,0,1,321.763,8.056,556.921,240.467,98.044,157.722,60.687,965.766,1.000,8.450,0.0672042,0.0151727,0.8484369,30.792,9.625,16.901,11.505,1.064,-1.693,-2.077,-5.463,290.434,-0.098,309.237,-4.353,8.682,1.605,4,-0.578,3,77.262,0.000,0.000,80.027,6,0,16,0,16,4,22,0,0.289
"ligprep_1.sdf:13",0,1,0,0,0,5,0,1,321.763,8.176,556.009,237.630,99.426,158.244,60.708,963.319,1.000,8.450,0.0693907,0.0151976,0.8483917,30.699,9.615,16.905,11.516,1.041,-1.678,-2.077,-5.466,281.800,-0.111,299.393,-4.377,8.691,1.612,4,-0.584,3,76.888,0.000,0.000,80.396,6,0,16,0,16,4,22,0,0.284
"ligprep_1.sdf:13",0,1,0,0,0,5,0,1,321.763,8.056,556.921,240.467,98.044,157.722,60.687,965.766,1.000,8.450,0.0672042,0.0151727,0.8484369,30.792,9.625,16.901,11.505,1.064,-1.693,-2.077,-5.463,290.434,-0.098,309.237,-4.353,8.682,1.605,4,-0.578,3,77.262,0.000,0.000,80.027,6,0,16,0,16,4,22,0,0.289
"ligprep_1.sdf:14",0,0,0,0,0,3,0,-1,378.432,6.522,607.681,149.453,139.380,318.849,0.000,1115.471,1.000,4.000,0.0381378,0.0065824,0.8559752,39.606,12.066,17.489,9.041,4.025,-6.406,-7.621,-5.383,472.233,-0.886,219.863,-2.677,7.914,0.735,3,0.760,1,100.000,0.000,0.000,71.604,5,0,23,0,23,1,29,1,0.000
"ligprep_1.sdf:15",2,0,1,0,3,15,0,-2,426.558,8.938,843.839,552.567,291.273,0.000,0.000,1511.865,4.750,9.250,0.0528415,0.0238907,0.7549426,44.719,15.712,27.286,20.559,0.396,-3.583,-2.100,-1.374,6.253,-3.748,6.099,-7.510,8.234,0.042,4,-0.911,2,30.556,0.000,54.985,208.531,10,1,0,0,0,0,30,1,0.000
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.541,851.157,606.296,54.823,190.039,0.000,1558.523,2.000,8.000,0.0196985,0.0132921,0.7637725,49.686,15.123,23.163,11.375,3.819,-2.908,-2.197,-8.439,46.421,-0.049,24.258,-4.738,8.245,-0.092,3,0.657,2,79.136,0.000,0.000,49.311,6,0,15,0,15,4,31,0,0.010
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,4.263,853.343,606.654,58.892,187.797,0.000,1557.682,2.000,8.000,0.0116657,0.0132581,0.7615421,49.631,15.147,23.037,11.392,3.781,-2.946,-2.197,-8.465,42.475,-0.100,22.037,-4.820,8.209,-0.068,3,0.653,2,78.225,0.000,0.000,49.958,6,0,15,0,15,4,31,0,0.007
"ligprep_1.sdf:16",1,3,0,0,0,13,0,1,428.663,4.302,876.836,621.162,59.197,196.477,0.000,1578.175,2.000,8.000,0.0117290,0.0129029,0.7476242,50.534,15.527,23.297,11.510,3.907,-3.356,-2.197,-8.731,42.192,-0.129,21.879,-4.795,8.140,-0.125,3,0.698,2,78.910,0.000,0.000,50.811,6,0,15,0,15,4,31,0,0.003
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,6.047,870.418,613.887,58.419,198.112,0.000,1577.003,2.000,8.000,0.0231860,0.0129980,0.7527644,50.502,15.474,23.472,11.500,3.911,-3.244,-2.197,-8.656,42.916,-0.110,22.285,-4.775,8.119,-0.186,3,0.698,2,79.065,0.000,0.000,49.633,6,0,15,0,15,4,31,0,0.004
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.781,869.771,613.602,59.653,196.516,0.000,1574.858,2.000,8.000,0.0212175,0.0130077,0.7526402,50.401,15.452,23.411,11.496,3.887,-3.233,-2.197,-8.650,41.774,-0.125,21.645,-4.804,8.045,-0.206,3,0.692,2,78.715,0.000,0.000,50.273,6,0,15,0,15,4,31,0,0.004
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.883,836.180,610.863,52.055,173.262,0.000,1542.241,2.000,8.000,0.0224432,0.0135302,0.7720288,48.874,14.770,22.914,11.206,3.723,-2.648,-2.197,-8.226,49.313,-0.005,25.896,-4.746,8.083,-0.207,3,0.620,2,79.043,0.000,0.000,48.218,6,0,15,0,15,4,31,0,0.017
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.541,851.157,606.296,54.823,190.039,0.000,1558.523,2.000,8.000,0.0196985,0.0132921,0.7637725,49.686,15.123,23.163,11.375,3.819,-2.908,-2.197,-8.439,46.421,-0.049,24.258,-4.738,8.245,-0.092,3,0.657,2,79.136,0.000,0.000,49.311,6,0,15,0,15,4,31,0,0.010
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,4.263,853.343,606.654,58.892,187.797,0.000,1557.682,2.000,8.000,0.0116657,0.0132581,0.7615421,49.631,15.147,23.037,11.392,3.781,-2.946,-2.197,-8.465,42.475,-0.100,22.037,-4.820,8.209,-0.068,3,0.653,2,78.225,0.000,0.000,49.958,6,0,15,0,15,4,31,0,0.007
"ligprep_1.sdf:16",1,3,0,0,0,13,0,1,428.663,4.302,876.836,621.162,59.197,196.477,0.000,1578.175,2.000,8.000,0.0117290,0.0129029,0.7476242,50.534,15.527,23.297,11.510,3.907,-3.356,-2.197,-8.731,42.192,-0.129,21.879,-4.795,8.140,-0.125,3,0.698,2,78.910,0.000,0.000,50.811,6,0,15,0,15,4,31,0,0.003
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,6.047,870.418,613.887,58.419,198.112,0.000,1577.003,2.000,8.000,0.0231860,0.0129980,0.7527644,50.502,15.474,23.472,11.500,3.911,-3.244,-2.197,-8.656,42.916,-0.110,22.285,-4.775,8.119,-0.186,3,0.698,2,79.065,0.000,0.000,49.633,6,0,15,0,15,4,31,0,0.004
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.781,869.771,613.602,59.653,196.516,0.000,1574.858,2.000,8.000,0.0212175,0.0130077,0.7526402,50.401,15.452,23.411,11.496,3.887,-3.233,-2.197,-8.650,41.774,-0.125,21.645,-4.804,8.045,-0.206,3,0.692,2,78.715,0.000,0.000,50.273,6,0,15,0,15,4,31,0,0.004
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.883,836.180,610.863,52.055,173.262,0.000,1542.241,2.000,8.000,0.0224432,0.0135302,0.7720288,48.874,14.770,22.914,11.206,3.723,-2.648,-2.197,-8.226,49.313,-0.005,25.896,-4.746,8.083,-0.207,3,0.620,2,79.043,0.000,0.000,48.218,6,0,15,0,15,4,31,0,0.017
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.541,851.157,606.296,54.823,190.039,0.000,1558.523,2.000,8.000,0.0196985,0.0132921,0.7637725,49.686,15.123,23.163,11.375,3.819,-2.908,-2.197,-8.439,46.421,-0.049,24.258,-4.738,8.245,-0.092,3,0.657,2,79.136,0.000,0.000,49.311,6,0,15,0,15,4,31,0,0.010
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,4.263,853.343,606.654,58.892,187.797,0.000,1557.682,2.000,8.000,0.0116657,0.0132581,0.7615421,49.631,15.147,23.037,11.392,3.781,-2.946,-2.197,-8.465,42.475,-0.100,22.037,-4.820,8.209,-0.068,3,0.653,2,78.225,0.000,0.000,49.958,6,0,15,0,15,4,31,0,0.007
"ligprep_1.sdf:16",1,3,0,0,0,13,0,1,428.663,4.302,876.836,621.162,59.197,196.477,0.000,1578.175,2.000,8.000,0.0117290,0.0129029,0.7476242,50.534,15.527,23.297,11.510,3.907,-3.356,-2.197,-8.731,42.192,-0.129,21.879,-4.795,8.140,-0.125,3,0.698,2,78.910,0.000,0.000,50.811,6,0,15,0,15,4,31,0,0.003
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,6.047,870.418,613.887,58.419,198.112,0.000,1577.003,2.000,8.000,0.0231860,0.0129980,0.7527644,50.502,15.474,23.472,11.500,3.911,-3.244,-2.197,-8.656,42.916,-0.110,22.285,-4.775,8.119,-0.186,3,0.698,2,79.065,0.000,0.000,49.633,6,0,15,0,15,4,31,0,0.004
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.781,869.771,613.602,59.653,196.516,0.000,1574.858,2.000,8.000,0.0212175,0.0130077,0.7526402,50.401,15.452,23.411,11.496,3.887,-3.233,-2.197,-8.650,41.774,-0.125,21.645,-4.804,8.045,-0.206,3,0.692,2,78.715,0.000,0.000,50.273,6,0,15,0,15,4,31,0,0.004
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.883,836.180,610.863,52.055,173.262,0.000,1542.241,2.000,8.000,0.0224432,0.0135302,0.7720288,48.874,14.770,22.914,11.206,3.723,-2.648,-2.197,-8.226,49.313,-0.005,25.896,-4.746,8.083,-0.207,3,0.620,2,79.043,0.000,0.000,48.218,6,0,15,0,15,4,31,0,0.017
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.541,851.157,606.296,54.823,190.039,0.000,1558.523,2.000,8.000,0.0196985,0.0132921,0.7637725,49.686,15.123,23.163,11.375,3.819,-2.908,-2.197,-8.439,46.421,-0.049,24.258,-4.738,8.245,-0.092,3,0.657,2,79.136,0.000,0.000,49.311,6,0,15,0,15,4,31,0,0.010
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,4.263,853.343,606.654,58.892,187.797,0.000,1557.682,2.000,8.000,0.0116657,0.0132581,0.7615421,49.631,15.147,23.037,11.392,3.781,-2.946,-2.197,-8.465,42.475,-0.100,22.037,-4.820,8.209,-0.068,3,0.653,2,78.225,0.000,0.000,49.958,6,0,15,0,15,4,31,0,0.007
"ligprep_1.sdf:16",1,3,0,0,0,13,0,1,428.663,4.302,876.836,621.162,59.197,196.477,0.000,1578.175,2.000,8.000,0.0117290,0.0129029,0.7476242,50.534,15.527,23.297,11.510,3.907,-3.356,-2.197,-8.731,42.192,-0.129,21.879,-4.795,8.140,-0.125,3,0.698,2,78.910,0.000,0.000,50.811,6,0,15,0,15,4,31,0,0.003
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,6.047,870.418,613.887,58.419,198.112,0.000,1577.003,2.000,8.000,0.0231860,0.0129980,0.7527644,50.502,15.474,23.472,11.500,3.911,-3.244,-2.197,-8.656,42.916,-0.110,22.285,-4.775,8.119,-0.186,3,0.698,2,79.065,0.000,0.000,49.633,6,0,15,0,15,4,31,0,0.004
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.781,869.771,613.602,59.653,196.516,0.000,1574.858,2.000,8.000,0.0212175,0.0130077,0.7526402,50.401,15.452,23.411,11.496,3.887,-3.233,-2.197,-8.650,41.774,-0.125,21.645,-4.804,8.045,-0.206,3,0.692,2,78.715,0.000,0.000,50.273,6,0,15,0,15,4,31,0,0.004
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.883,836.180,610.863,52.055,173.262,0.000,1542.241,2.000,8.000,0.0224432,0.0135302,0.7720288,48.874,14.770,22.914,11.206,3.723,-2.648,-2.197,-8.226,49.313,-0.005,25.896,-4.746,8.083,-0.207,3,0.620,2,79.043,0.000,0.000,48.218,6,0,15,0,15,4,31,0,0.017
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.541,851.157,606.296,54.823,190.039,0.000,1558.523,2.000,8.000,0.0196985,0.0132921,0.7637725,49.686,15.123,23.163,11.375,3.819,-2.908,-2.197,-8.439,46.421,-0.049,24.258,-4.738,8.245,-0.092,3,0.657,2,79.136,0.000,0.000,49.311,6,0,15,0,15,4,31,0,0.010
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,4.263,853.343,606.654,58.892,187.797,0.000,1557.682,2.000,8.000,0.0116657,0.0132581,0.7615421,49.631,15.147,23.037,11.392,3.781,-2.946,-2.197,-8.465,42.475,-0.100,22.037,-4.820,8.209,-0.068,3,0.653,2,78.225,0.000,0.000,49.958,6,0,15,0,15,4,31,0,0.007
"ligprep_1.sdf:16",1,3,0,0,0,13,0,1,428.663,4.302,876.836,621.162,59.197,196.477,0.000,1578.175,2.000,8.000,0.0117290,0.0129029,0.7476242,50.534,15.527,23.297,11.510,3.907,-3.356,-2.197,-8.731,42.192,-0.129,21.879,-4.795,8.140,-0.125,3,0.698,2,78.910,0.000,0.000,50.811,6,0,15,0,15,4,31,0,0.003
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,6.047,870.418,613.887,58.419,198.112,0.000,1577.003,2.000,8.000,0.0231860,0.0129980,0.7527644,50.502,15.474,23.472,11.500,3.911,-3.244,-2.197,-8.656,42.916,-0.110,22.285,-4.775,8.119,-0.186,3,0.698,2,79.065,0.000,0.000,49.633,6,0,15,0,15,4,31,0,0.004
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.781,869.771,613.602,59.653,196.516,0.000,1574.858,2.000,8.000,0.0212175,0.0130077,0.7526402,50.401,15.452,23.411,11.496,3.887,-3.233,-2.197,-8.650,41.774,-0.125,21.645,-4.804,8.045,-0.206,3,0.692,2,78.715,0.000,0.000,50.273,6,0,15,0,15,4,31,0,0.004
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.883,836.180,610.863,52.055,173.262,0.000,1542.241,2.000,8.000,0.0224432,0.0135302,0.7720288,48.874,14.770,22.914,11.206,3.723,-2.648,-2.197,-8.226,49.313,-0.005,25.896,-4.746,8.083,-0.207,3,0.620,2,79.043,0.000,0.000,48.218,6,0,15,0,15,4,31,0,0.017
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,5.541,851.157,606.296,54.823,190.039,0.000,1558.523,2.000,8.000,0.0196985,0.0132921,0.7637725,49.686,15.123,23.163,11.375,3.819,-2.908,-2.197,-8.439,46.421,-0.049,24.258,-4.738,8.245,-0.092,3,0.657,2,79.136,0.000,0.000,49.311,6,0,15,0,15,4,31,0,0.010
"ligprep_1.sdf:16",0,3,0,0,0,13,0,1,428.663,4.263,853.343,606.654,58.892,187.797,0.000,1557.682,2.000,8.000,0.0116657,0.0132581,0.7615421,49.631,15.147,23.037,11.392,3.781,-2.946,-2.197,-8.465,42.475,-0.100,22.037,-4.820,8.209,-0.068,3,0.653,2,78.225,0.000,0.000,49.958,6,0,15,0,15,4,31,0,0.007
